year,host,country,artist,song,all_languages,main_language,is_english_main_lang,lyrics_original,lyrics_english,stage_director,composers,lyricists,place,points,running_order,total_wins,won_last_year,top5_last_year,artist sexuality,bpm,tone,theme,emotion,top_3_words,points_jury_final,points_tele_final,place_sf,points_sf,place_contest,points_jury_sf,points_tele_sf,running_sf,sf_num,Albania Jury,Albania Televote,Armenia Jury,Armenia Televote,Australia Jury,Australia Televote,Austria Jury,Austria Televote,Azerbaijan Jury,Azerbaijan Televote,Belarus Jury,Belarus Televote,Belgium Jury,Belgium Televote,Bosnia & Herzegovina Jury,Bosnia & Herzegovina Televote,Bulgaria Jury,Bulgaria Televote,Croatia Jury,Croatia Televote,Cyprus Jury,Cyprus Televote,Czechia Jury,Czechia Televote,Denmark Jury,Denmark Televote,Estonia Jury,Estonia Televote,Finland Jury,Finland Televote,France Jury,France Televote,Georgia Jury,Georgia Televote,Germany Jury,Germany Televote,Greece Jury,Greece Televote,Hungary Jury,Hungary Televote,Iceland Jury,Iceland Televote,Ireland Jury,Ireland Televote,Israel Jury,Israel Televote,Italy Jury,Italy Televote,Latvia Jury,Latvia Televote,Lithuania Jury,Lithuania Televote,Malta Jury,Malta Televote,Moldova Jury,Moldova Televote,Montenegro Jury,Montenegro Televote,Netherlands Jury,Netherlands Televote,North MacedoniaN.Macedonia Jury,North MacedoniaN.Macedonia Televote,Norway Jury,Norway Televote,Poland Jury,Poland Televote,Portugal Jury,Portugal Televote,Romania Jury,Romania Televote,Russia Jury,Russia Televote,San Marino Jury,San Marino Televote,Serbia Jury,Serbia Televote,Slovenia Jury,Slovenia Televote,Spain Jury,Spain Televote,Sweden Jury,Sweden Televote,Switzerland Jury,Switzerland Televote,Ukraine Jury,Ukraine Televote,United Kingdom Jury,United Kingdom Televote
1980.0,The Hague,Greece,Anna Vissi and the Epikouri,Otostop,Greek (Ellinika),Greek (Ellinika),0,"An thes ton kosmo na this mazi mu xekina (xekina) Ke kane me otostop to yiro tis yis Boris na pas opu thes, Evropi i Kina (Kina) Ke ""yia Athina"" na pis ke opu vrethis Ke ande, m' otostop, otostop Taksidi m' otostop, otostop, xekina yelasta Otostop, me otostop Ta sinora in' anikta ki emis mia sindrof...","If you want to see the world with me, set out (set out) And make with hitch-hiking the tour of the Earth You can go where you want, Europe or China (China) And say ""bye Athens"" and wherever you'll be found And go with hitch-hiking, hitch-hiking Journey with hitch-hiking, hitch-hiking begin smilingly...",,Jick Nacassian,Rony Sofu,13.0,30.0,3.0,0,0,0,straight,185.0,B major,adventure,"[{'label': 'joy', 'score': 0.8723580241203308}]","hitchhiking, want, set",30.0,,,,13.0,,,,,,,,,,,5.0,,,,,,0.0,,,,,,,,,,,,2.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,,,4.0,,,,2.0,,,,,,,,,,,,8.0,,,,4.0,,,,1.0,,,,,,,,,,,,0.0,,0.0,,0.0,,,,3.0,
1981.0,Dublin,Greece,Yiannis Dimitras,Feggari kalokerino,Greek (Ellinika),Greek (Ellinika),0,"Fegari kalokerino, ston iskio su tha triyirno Sti mayemeni astrofegia, luluthia tha 'ne ta filia Irtha konda su na statho, mikro karavi sto yialo Tremo tus iskius tis nihtias, yi' afto fegari mu na m' agapas  Fegari kalokerino, stu erota ton urano I mayemeni astrofegia, luluthia kani ta filia  Kita ...","Summer moon, in your shade I'll wander In the bewitched starlight, flowers will be kisses I came standing near you, small ship on the seashore I tremble the shades of the night, therefore love me, my moon  Summer moon, on the sky of love The bewitched starlight, flowers make kisses  Look at the deso...",,,,8.0,55.0,17.0,0,0,0,straight,91.0,B minor,love,"[{'label': 'fear', 'score': 0.9875978827476501}]","moon, summer, bewitched",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983.0,Munich,Greece,Christie Stassinopoulou,Mou Les,Greek (Ellinika),Greek (Ellinika),0,"Mu les yia thalases ke plia, ke i karthia mu san puli Mesa sto gorfo su sopeni, ki opu ki an pas s' akoluthi Mesa sto gorfo su sopeni, ki opu ki an pas s' akoluthi Tha kliso ola ta limania, ke tus stathmus mi mu hathis To nu su tha ton filakiso, na papsis pia na nostalyis To nu su tha ton filakiso, ...","You tell me about seas and ships, and my heart like a bird In your bosom hushes, and wherever you go, it follows you In your bosom hushes, and wherever you go, it follows you I'll close all the ports, and the stations so that you won't be lost from me Your mind I'll imprison, so that you cease feeli...",,Antonis Plessas,Sofia Fildisi,14.0,32.0,10.0,0,0,0,straight,129.0,C# minor,passion,"[{'label': 'anger', 'score': 0.6432744860649109}]","bosom, hushes, wherever",32.0,,,,14.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,12.0,,,,0.0,,,,5.0,,3.0,,,,0.0,,0.0,,,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,,,12.0,,0.0,,0.0,,,,0.0,
1985.0,Gothenburg,Greece,Takis Biniaris,Miazoume,Greek (Ellinika),Greek (Ellinika),0,"Tha mas horizun panda kapies thiafores Esthitikes i taxikes i an thelis ki ales Tha mas enonun omos panda i stigmes Aftes pu i anthropi i apli tis lene megales  Miazume san thio stales vrohis Ki osa loyia ki an pis, mistika sto thimo su Miazume, ki an se kopsun sta thio Kapu isos skeftis pos ime t' ...",Some differences will always separate us Aesthetic or class or even others However the moments will always unite us Which simple people call great  We resemble like two drops of rain And whatever words you say are secrets in your anger We resemble and if you are cut in two Somehow you may think I'm ...,,Takis Biniaris,Maro Bizani,16.0,15.0,19.0,0,0,0,straight,,,life,"[{'label': 'anger', 'score': 0.9052109718322754}]","will, always, resemble",15.0,,,,16.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,8.0,,,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,7.0,,0.0,,0.0,,,,0.0,
1987.0,Brussels,Greece,Bang,Stop!,Greek (Ellinika),Greek (Ellinika),0,"San mia star pu pozari otan tis astraftun flas Ke to stil sou Garbo, sto sakaki liga stras Oti kanis yia thoxa ke lefta Thes ti hanis, alu ine i hara  Ki ego su leo stop, mi, rock 'n' roll ine i zoi Stop, mi, skepsu mia stigmi Stop, mi, xekiname ap' tin arhi Thes, na, then ine arga  Kikloforas stis ...","Just like a star, posing when the lights flash Your style is like Garbo, glitter on your jacket Whatever you do is for fame and money See what you are missing, joy is somewhere else  And I tell you stop! Don't! Life is rock 'n' roll Stop! Don't! Just think for a second Stop! Don't! Let's start all o...",,Thanos Kalliris;Vassilis Dertillis,,10.0,64.0,11.0,0,0,0,straight,90.0,Bb major,change,"[{'label': 'anger', 'score': 0.42058953642845154}]","stop, dont, just",64.0,,,,10.0,,,,,,,,,,,0.0,,,,,,2.0,,,,,,,,12.0,,,,6.0,,,,0.0,,7.0,,,,0.0,,0.0,,,,1.0,,0.0,,0.0,,8.0,,,,,,,,,,,,5.0,,,,0.0,,,,0.0,,,,,,,,,,,,0.0,,6.0,,0.0,,,,5.0,
1988.0,Dublin,Greece,Aphroditi Fryda,Kloun,Greek (Ellinika),Greek (Ellinika),0,"Ena tsirko xana pula sti nihta ti hara Ke san proti skini o clown pezi ti zoi Sinergia, kako, oli etho zun se pireto Fota ke musiki, o hronos yinete stigmi  Clown, clown, ime o clown Clown, clown, ime o clown Ha ha ha ha…  Clown, clown, ime o clown Clown, clown, ime o clown Ha ha ha ha…  Traguthao, ...","A circus sells joy again in the night And as a first act the clown portrays life Crews, noise, everyone here lives in a fever of activity Lights and music, time becomes just a moment  Clown, Clown I am the clown Clown, clown I am the clown Ha ha ha ha…  Clown, Clown I am the clown Clown, clown I am ...",,Dimitris Sakislis,,17.0,10.0,14.0,0,0,0,straight,141.0,C major,fun,"[{'label': 'joy', 'score': 0.8754838705062866}]","clown, circus, sells",10.0,,,,17.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,7.0,,,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,,,0.0,,0.0,,0.0,,,,0.0,
1989.0,Lausanne,Greece,Marianna,To thiko sou asteri,Greek (Ellinika),Greek (Ellinika),0,Iparhun stigmes pu se nika o fovos ki i amfivolia Miazi o kosmos ehthrikos athiavati i nihta ke kria  Ma sto vrathino ton urano to thiko su asteri psaxe vres Yiati i skies sto proto fos miazune fovies pethikes  Ma sto vrathino ton urano to thiko su asteri psaxe vres Yiati i skies sto proto fos miazu...,"There are moments that fear and doubt win you The world seems hostile and the night impassable and cold  But in the evening sky, search and find your own star Because the shadows in the first light seem to be childish phobias  But in the evening sky, search and find your own star Because the shadows...",,,,9.0,56.0,19.0,0,0,0,straight,127.0,C major,overcoming obstacles,"[{'label': 'fear', 'score': 0.9728823304176331}]","evening, sky, search",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990.0,Zagreb,Greece,Christos Callow & Wave,Horis Skopo,Greek (Ellinika),Greek (Ellinika),0,Kathe nihta pu horevo Se skies ke se skotathia akrovato Mes t' asteria se yirevo Ke sti musiki tu thromu se zito  Na borusa na klepso to oniro su Na hatho ston pireto su Otan les to s' agapo Ki otan fevgis horis skopo  Tosi thromi pligomeni Toses portes thihos anthropo ke fos Kapu tha' se xehasmeni ...,Every night I dance I wander in the shadows and darkness I am looking for you in the stars And in the street music  If I could only steal your dream And dive into your fever When you say I love you And when you go away without a purpose  Too many roads hurt Too many doors without people and light Yo...,,Yiorgos Palaiokastritis,Yiorgos Papayanakis,19.0,11.0,2.0,0,0,0,straight,,,dreams,"[{'label': 'fear', 'score': 0.8800828456878662}]","without, many, every",11.0,,,,19.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,6.0,,,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,5.0,,,,0.0,,,,0.0,,,,,,,,,,,,0.0,,0.0,,0.0,,,,0.0,
1991.0,Rome,Greece,Sofia Vossou,I Anixi,Greek (Ellinika),Greek (Ellinika),0,"An erthis ke ti nihta mu dithis An erthis ke sto soma mu kriftis An erthis ke sta thihtia mu blehtis Ena na xeris, the tha prothothis  An erthis ke ti nihta mu dithis An erthis ke sto soma mu kriftis An erthis ke sta thihtia mu blehtis Ena na xeris, the tha prothothis  Tha 'ne san na beni i anixi Th...","If you come and get dressed at my night If you come and hide in my body If you come and get entangled in my nets One thing you should know, you won't be betrayed  If you come and get dressed at my night If you come and hide in my body If you come and get entangled in my nets One thing you should kno...",,Andreas Mikroutsikos,,13.0,36.0,4.0,0,0,0,straight,,,change,"[{'label': 'fear', 'score': 0.6630754470825195}]","come, get, dressed",36.0,,,,13.0,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,10.0,,,,0.0,,,,1.0,,0.0,,,,0.0,,0.0,,,,0.0,,1.0,,4.0,,2.0,,,,,,5.0,,,,,,,,,,1.0,,,,0.0,,,,,,,,,,,,5.0,,0.0,,0.0,,,,0.0,
1992.0,Malmö,Greece,Cleopatra,Olou Tou Kosmou tin Elpida,Greek (Ellinika),Greek (Ellinika),0,"Ti na po yia osa yiro mu alazun Ta simathia ton keron ti tha mu pun I apories ton pethion mu me tromazun I apandisis pu tus thino then arkun  Sto taxithi as gini pixitha Tu traguthiu mu o skopos Stin agapi apandisi itha Ki olis tis Anixis to Fos Ki olu tu kosmou tin Elpitha  Ti na po, apo pu irtha k...",What can I say about everything that is changing around me What will it mean for me the future My children's questions frighten me The answers that I give them are not enough  Let my song's melody Be the compass to the journey I found the answer in love And the whole light of Spring And all the hope...,,Hristos Lagos,,5.0,94.0,5.0,0,0,0,straight,108.0,B major,love,"[{'label': 'fear', 'score': 0.9940956830978394}]","say, everything, changing",94.0,,,,5.0,,,,,,,,,,,4.0,,,,,,0.0,,,,,,,,12.0,,,,0.0,,,,5.0,,7.0,,,,0.0,,0.0,,,,2.0,,0.0,,7.0,,12.0,,,,,,0.0,,,,,,4.0,,,,8.0,,,,5.0,,,,,,,,,,,,0.0,,3.0,,10.0,,,,0.0,
1993.0,Millstreet,Greece,Kaiti Garbi,"Ellada, Hora Tou Fotos",Greek (Ellinika),Greek (Ellinika),0,"Ellatha, hora tu fotos, tu kosmu, arhi ke yirismos Topos pu thialexe o Theos, kati trehi, pera vrehi Erhete thiskolos keros, ke su fonazi o uranos Katse skepsu, loyikepsu  Ti mia mas pezun, rok tin ali tsifteteli Pethia tu Platona ke tu Aristoteli Mas xeyelane me sekleti ke meraki Pnevma athanato se...","Greece, country of light, the world's beginning and comeback A place chosen by God, something's going on, you don't give a damn Difficult times are coming, and the sky is shouting to you Sit down and think, get to your senses  One time they play us rock music and the other tsifteteli Children of Pla...",,Dimosthenis Stringlis,,9.0,64.0,6.0,0,0,1,straight,115.0,D minor,change,"[{'label': 'neutral', 'score': 0.3744577169418335}]","greece, country, light",64.0,,,,9.0,,,,,,,,,,,0.0,,,,,,0.0,,0.0,,,,0.0,,12.0,,,,0.0,,,,6.0,,7.0,,,,2.0,,0.0,,,,0.0,,0.0,,7.0,,2.0,,,,,,6.0,,,,,,5.0,,,,7.0,,,,0.0,,,,,,,,,,0.0,,8.0,,0.0,,0.0,,,,0.0,
1994.0,Dublin,Greece,Costas Bigalis and the Sea Lovers,To Trehantiri,Greek (Ellinika),Greek (Ellinika),0,Pende royes kokino stafili Eyinan sto stoma su krasi Omorfi pu isuna to thili Miromeni i anasa su otan mu 'thoses fili  Didi diri diri… diri diri diri… di… Mes sto trehandiri i thalasa ego ki esi Didi diri diri… diri diri diri… di… Kita me sta matia ke tragutha to ki esi  Prasino tis thalasas to hro...,"Five pieces of red grape Have become wine in your mouth You were beautiful in the afternoon Your breath smelled good when you kissed me  Didi diri diri… diri diri diri… di… In the trehandiri, the sea, you and me Didi diri diri… diri diri diri… di… Look into my eyes and sing it too  Green is the colo...",,Costas Bigalis,,14.0,44.0,19.0,0,0,0,straight,172.0,A major,change,"[{'label': 'joy', 'score': 0.6473763585090637}]","diri, diri…, didi",44.0,,,,14.0,,,,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,12.0,,,,,,0.0,,4.0,,0.0,,,,1.0,,0.0,,4.0,,0.0,,0.0,,,,,,,,0.0,,4.0,,,,,,0.0,,,,4.0,,2.0,,0.0,,6.0,,0.0,,,,,,,,0.0,,2.0,,0.0,,,,0.0,
1995.0,Dublin,Greece,Elina Constantopoulou,Pia Prosefhi,Greek (Ellinika),Greek (Ellinika),0,"Ke gar evulodo miane ti yin taftin Mi yignoskodes tin ivrin, in epiun…  Iha mia periusia, ti gatahrastikane Kanan ierosilia ki ute pu drapikane Ti istoria tis zois mu the skeftikane  Pia prosefhi ego na kano yia ta krimata tus Pia prosefhi boro na po yia na sothun Stazo krasi yia na xeplino t' amart...",They wanted to remove this land's honour Without realising the insolence they were committing…  I had a fortune and they abused it They committed sacrilege and they weren't even ashamed They didn't think of my life's history  Which prayer shall I say for their sins? Which prayer can I say so they ca...,,Nikos Terzis,Antonis Pappas,12.0,68.0,23.0,0,0,0,straight,89.0,G minor,betrayal,"[{'label': 'sadness', 'score': 0.45879486203193665}]","prayer, say, wanted",68.0,,,,12.0,,,,,,,,,,,5.0,,,,,,2.0,,0.0,,,,7.0,,12.0,,,,0.0,,,,,,5.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,8.0,,,,,,,,10.0,,,,,,,,,,0.0,,6.0,,3.0,,,,0.0,,,,,,2.0,,8.0,,0.0,,,,,,0.0,
1996.0,Oslo,Greece,Marianna Efstratiou,Emis Forame To Himona Anixiatika,Greek (Ellinika),Greek (Ellinika),0,"Kimisu mes' ta heria mu, na zo ta kalokeria mu San na 'tane tenies pu agapo Agaliase tis skepsis mu, ke mandepse tis lexis mu Sa na 'xeres oti iha na su po  Ke ola osa pathame, asta na epimenun Ke ola osa mathame, asta na perimenun  Emis ta thiskola ta linume nihtiatika Emis alazume agapes Kiriakati...","Sleep in my arms, and I will live in my summers As if they were beloved films Embrace my thoughts, and guess my words As if you knew everything I wanted to say  And everything we've been taught can just persist And everything we've been taught can just wait  We solve the difficult problems at night ...",,Costas Bigalis,Iro Trigoni,14.0,36.0,10.0,0,0,0,straight,103.0,G major,overcoming obstacles,"[{'label': 'joy', 'score': 0.6541093587875366}]","everything, weve, taught",36.0,,,,14.0,,,,,,,,,,,0.0,,,,,,0.0,,0.0,,,,0.0,,10.0,,,,,,0.0,,0.0,,0.0,,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,1.0,,,,,,1.0,,,,3.0,,1.0,,0.0,,,,,,,,,,0.0,,0.0,,3.0,,2.0,,,,7.0,
1997.0,Dublin,Greece,Marianna Zorba,Horepse,Greek (Ellinika),Greek (Ellinika),0,"Arga, arga Flogas kormi, kanis mayia Thila, thila Mu klinis, matia – fegaria  Horepse, stis karthias mu tus htipus, pali San karavani, t' astra, n' akolutho Horepse, tis erimu, margaritari Mes' ap' to soma su, n' anastitho  Horepse, stis karthias mu tus htipus, pali San karavani, t' astra, n' akolut...","Slowly, slowly Like the flame's figure, you cast your spells Shyly, shyly You close your moon-shaped eyes  Dance again to the beat of my heart And like a caravan I'll follow the stars Dance, pearl of the desert And through your body I'll resurrect myself  Dance again to the beat of my heart And like...",,Manolis Manusselis,,12.0,39.0,17.0,0,0,0,straight,115.0,E minor,change,"[{'label': 'fear', 'score': 0.9344463348388672}]","like, dance, slowly",39.0,,,,12.0,,,,,,,,,,,0.0,,,,,,,,0.0,,,,7.0,,12.0,,,,0.0,,0.0,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,,,,,6.0,,,,,,0.0,,,,5.0,,0.0,,0.0,,,,2.0,,,,,,0.0,,7.0,,0.0,,0.0,,,,0.0,
1998.0,Birmingham,Greece,Dionysia & Thalassa,Mia Krifi Evaisthissia,Greek (Ellinika),Greek (Ellinika),0,"Mia krifi evesthisia Htizi tin ikona su Me ta loyia ke tis skepsis Pu ehune to hroma su Mes ti nihta, mes ti nihta  To fegari su mayevi t' ahanes tu uranu Ki oti sothike arhizi mistiko horo sto nu Mes ti nihta, mes ti nihta  Matea, ki apopse stus parathisus Tis fandasias mu me t' oniro tha planitho ...","A secret sensitivity Builds your picture With the words and the thoughts Which have your colour In the night, in the night  The moon makes magic to the sky And what is left begins a secret dance in the mind In the night, in the night  Tonight, in vain I am going to walk In the roads of your imaginat...",,Yiannis Valvis,Yiannis Malachias,20.0,12.0,2.0,0,0,0,straight,133.0,C# minor,change,"[{'label': 'fear', 'score': 0.4663035571575165}]","night, secret, sensitivity",12.0,,,,20.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,12.0,,,,,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,,,0.0,,0.0,,,,,,,,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,0.0,
2001.0,Copenhagen,Greece,Antique,Die For You,English & Greek (English & Ellinika),English & Greek (English & Ellinika),1,"Kathisa ke skeftika Ki eitha oti m' agapas Mono esi, mono esi Ola t' ala pseftika Mono i thiki su agalia Me krata sti zoi  'Cause I would die for you Look into my eyes and see it's true Really, I could never lie to you Just to make you see that No one else could ever love you like the way I do  Die ...","I sat down and thought Realised that you love me Only you, only you Everything else is a lie Only your hug Keeps me alive  'Cause I would die for you  Look into my eyes and see it's true  Really, I could never lie to you  Just to make you see that  No one else could ever love you like the way I do  ...",,Nikos Terzis,Antonis Pappas,3.0,147.0,22.0,0,0,0,straight,124.0,G major,self-discovery,"[{'label': 'joy', 'score': 0.2527637183666229}]","love, else, lie",147.0,,,,3.0,,,,,,,,,,,,,,,,,,,8.0,,,,5.0,,,,,,5.0,,6.0,,,,3.0,,,,8.0,,0.0,,,,8.0,,5.0,,10.0,,,,2.0,,5.0,,7.0,,,,,,6.0,,,,8.0,,8.0,,4.0,,,,5.0,,,,,,8.0,,12.0,,12.0,,,,,,7.0,
2002.0,Tallin,Greece,Michalis Rakintzis,S.A.G.A.P.O.,English,English,1,"Hey (Hey, hey, hey, hey…) Every time you need my love (Love, love, love, love) Before you enter in my world (World, world, world, world, world) Give the password (Give the password, the password, the password, the password)  Hey (Hey, hey, hey, hey…) If you wanna get my love (Love, love, love, love)...","Hey (Hey, hey, hey, hey…) Every time you need my love (Love, love, love, love) Before you enter in my world (World, world, world, world, world) Give the password (Give the password, the password, the password, the password)  Hey (Hey, hey, hey, hey…) If you wanna get my love (Love, love, love, love)...",,Michalis Rakintzis,,17.0,27.0,4.0,0,0,1,straight,102.0,F minor,love,"[{'label': 'joy', 'score': 0.8420929312705994}]","love, hey, world",27.0,,,,17.0,,,,,,,,,,,0.0,,,,,,0.0,,0.0,,,,1.0,,12.0,,,,0.0,,0.0,,0.0,,0.0,,,,0.0,,0.0,,,,,,,,0.0,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,6.0,,8.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,0.0,
2003.0,Riga,Greece,Mando,Never Let You Go,English,English,1,"I don't know what I'm going through Close my eyes, still see you inside Everything reminds me of you I could never let you go  I can't hide my feelings at all I give you love, sometimes it's so hard Without you I know why I would fall I could never let you go  I would cry for you And I'd lie for you...","I don't know what I'm going through Close my eyes, still see you inside Everything reminds me of you I could never let you go  I can't hide my feelings at all I give you love, sometimes it's so hard Without you I know why I would fall I could never let you go  I would cry for you And I'd lie for you...",,Mando,Teri Siganos,17.0,25.0,17.0,0,0,0,straight,172.0,Ab major,love,"[{'label': 'sadness', 'score': 0.9461707472801208}]","know, never, let",25.0,,,,17.0,,,,,,,,,,,0.0,,,,,,0.0,,0.0,,,,0.0,,12.0,,,,,,0.0,,,,0.0,,,,5.0,,0.0,,,,0.0,,1.0,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,2.0,,1.0,,,,,,0.0,,0.0,,0.0,,,,0.0,,0.0,
